trike_id,hub_id,start_tick,end_tick
trike0,hub8,330,1080
trike1,hub8,326,1080
trike2,hub8,436,1080
trike3,hub8,332,1080
trike4,hub8,486,1080
trike5,hub8,323,994
trike6,hub8,339,961
trike7,hub8,457,1080
trike8,hub8,470,1080
trike9,hub8,477,1080
trike10,hub7,249,1080
trike11,hub7,439,1080
trike12,hub7,440,1080
trike13,hub7,451,1080
trike14,hub7,468,1080
trike15,hub6,435,1080
trike16,hub6,403,1071
trike17,hub6,289,1080
trike18,hub6,500,1080
trike19,hub6,410,1080
trike20,hub5,453,1016
trike21,hub5,495,1080
trike22,hub5,342,1080
trike23,hub5,287,1039
trike24,hub5,409,1080
trike25,hub5,329,1080
trike26,hub5,477,1080
trike27,hub5,345,841
trike28,hub5,451,1080
trike29,hub5,321,1080
trike30,hub4,574,1080
trike31,hub4,350,1080
trike32,hub4,283,1080
trike33,hub4,453,1080
trike34,hub4,344,859
trike35,hub3,340,1080
trike36,hub3,333,1080
trike37,hub3,322,1080
trike38,hub3,422,1080
trike39,hub3,342,1080
trike40,hub2,370,1080
trike41,hub2,383,1080
trike42,hub2,426,780
trike43,hub2,394,1080
trike44,hub2,435,741
trike45,hub1,433,997
trike46,hub1,340,1080
trike47,hub1,534,1080
trike48,hub1,378,1080
trike49,hub1,404,1080
trike50,hub1,237,1080
trike51,hub1,325,1080
trike52,hub1,487,1080
trike53,hub1,421,1080
trike54,hub1,426,1080
trike55,hub1,355,1058
trike56,hub1,296,899
trike57,hub1,392,1080
trike58,hub1,377,1080
trike59,hub1,414,873
trike60,hub0,337,1080
trike61,hub0,440,1080
trike62,hub0,465,1080
trike63,hub0,353,1080
trike64,hub0,653,1080
