run_id,trike_id,origin_edge,dest_edge,distance,price,tick
run002,trike17,E57,E2,147.19,50,273
run002,trike5,E23,E0,621.76,50,304
run002,trike27,E41,-E216,1881.4599999999996,100,344
run002,trike57,E154,E162,333.65000000000003,50,400
run002,trike3,E23,E26,284.02,50,363
run002,trike10,E162,E202,639.54,50,347
run002,trike52,E154,E197,687.8600000000001,50,346
run002,trike60,E196,E212,884.2599999999999,50,384
run002,trike49,E154,E124,763.0,50,413
run002,trike39,E97,E232,1166.5099999999998,70,229
run002,trike19,E57,E113,598.9100000000002,50,286
run002,trike14,E162,E196,178.54,50,463
run002,trike29,E41,E122,1151.95,70,336
run002,trike45,E154,E65,790.7499999999999,50,317
run002,trike31,E106,E175,2244.7999999999997,120,342
run002,trike42,E74,E120,900.9299999999998,50,369
run002,trike23,E41,E135,945.6899999999998,50,356
run002,trike25,E41,E247,536.28,50,446
run002,trike20,E41,E131,1120.6399999999994,70,359
run002,trike36,E97,E124,1669.99,100,286
run002,trike43,E74,-E244,1913.8399999999997,100,265
run002,trike2,E23,-E242,414.66,50,429
run002,trike11,E162,E79,671.16,50,392
run002,trike12,E162,E148,559.8,50,505
run002,trike8,E23,E101,935.28,50,341
run002,trike51,E154,E205,997.03,50,407
run002,trike50,E154,E195,717.5,50,389
run002,trike21,E41,E161,1096.24,70,367
run002,trike48,E154,-E235,1278.9900000000002,70,287
run002,trike55,E154,E81,732.6499999999999,50,453
run002,trike59,E154,E119,883.7499999999999,50,427
run002,trike40,E74,-E151,719.67,50,448
run002,trike33,E106,-E176,2348.05,120,414
run002,trike61,E196,E236,751.13,50,421
run002,trike17,E57,E15,1358.96,70,281
run002,trike41,E74,E69,835.8399999999998,50,451
run002,trike54,E154,E103,1429.26,70,358
run002,trike28,E41,E55,832.3800000000002,50,478
run002,trike35,E97,E15,1093.33,70,411
run002,trike12,E162,E122,837.1999999999999,50,515
run002,trike24,E41,E0,1163.9999999999998,70,411
run002,trike62,E196,E146,1056.69,70,399
run002,trike44,E74,E161,945.9100000000001,50,459
run002,trike14,E162,E199,941.4299999999998,50,473
run002,trike7,E23,E96,539.22,50,529
run002,trike46,E154,E97,1587.5,100,345
run002,trike56,E154,E97,1587.5,100,296
run002,trike0,E23,E202,2117.83,120,320
run002,trike38,E97,E203,1275.5100000000002,70,493
run002,trike63,E196,-E237,709.7899999999998,50,516
run002,trike4,E23,E77,1971.1999999999998,100,339
run002,trike57,E154,-E241,1348.0800000000002,70,404
run002,trike64,E196,-E187,1387.1599999999999,70,296
run002,trike16,E57,E157,786.8600000000002,50,434
run002,trike15,E57,-E213,1224.6599999999999,70,394
run002,trike18,E57,E106,1679.1,100,307
run002,trike26,E41,E119,1105.1599999999999,70,600
run002,trike47,E154,-E241,1348.0800000000002,70,492
run002,trike22,E41,-E241,1873.8500000000001,100,467
run002,trike19,E57,-E183,514.6,50,627
run002,trike13,E162,-E246,1659.34,100,500
run002,trike58,E154,-E229,1207.4700000000003,70,556
run002,trike25,E41,E107,173.96,50,803
run002,trike52,E154,E76,461.84000000000003,50,788
run002,trike9,E23,E127,2437.83,120,362
run002,trike43,E74,E107,940.0899999999998,50,826
run002,trike32,E106,E81,2335.4600000000005,120,333
run002,trike37,E97,E70,2006.0700000000004,120,481
run002,trike1,E23,E166,2331.0,120,408
run002,trike53,E154,E41,788.3,50,657
run002,trike6,E23,E6,2080.85,120,500
run002,trike11,E162,E78,601.48,50,787
run002,trike12,E162,E236,918.4999999999999,50,796
run002,trike5,E23,E106,1232.73,70,730
run002,trike44,E74,E35,915.78,50,911
run002,trike54,E154,E166,466.30000000000007,50,880
run002,trike21,E41,E121,1088.95,70,772
run002,trike42,E74,E149,752.0200000000001,50,822
run002,trike49,E154,E130,658.91,50,867
run002,trike10,E162,-E246,1659.34,100,697
run002,trike46,E154,E107,962.2599999999999,50,803
run002,trike0,E23,E242,371.93,50,966
run002,trike17,E57,E155,783.1200000000002,50,768
run002,trike29,E41,E149,902.3500000000001,50,862
run002,trike25,E41,E159,1100.4099999999999,70,815
run002,trike34,E106,E141,2395.8,120,507
run002,trike51,E154,E228,600.51,50,973
run002,trike43,E74,-E232,1070.96,70,1043
run002,trike14,E162,E61,610.3,50,967
run002,trike57,E154,E212,991.92,50,968
run002,trike15,E57,E136,501.47,50,987
run002,trike28,E41,E91,1761.2399999999998,100,767
run002,trike48,E154,E88,983.4499999999999,50,994
run002,trike56,E154,E235,1346.0000000000002,70,878
run002,trike8,E23,-E235,2423.63,120,736
run002,trike60,E196,E184,1011.69,70,890
