run_id,trike_id,origin_edge,dest_edge,distance,price,tick
run002,trike54,E154,E135,726.18,16,271
run002,trike3,E23,-E241,320.68,16,321
run002,trike10,E162,E87,483.66,16,306
run002,trike22,E41,E66,870.31,16,272
run002,trike47,E154,E165,384.55000000000007,16,382
run002,trike47,E154,E156,569.97,16,386
run002,trike40,E74,E107,940.0899999999998,16,392
run002,trike1,E23,E25,186.51,16,395
run002,trike51,E154,E125,354.53000000000003,16,383
run002,trike1,E23,E238,2412.1400000000003,31,403
run002,trike11,E162,E122,837.1999999999999,16,311
run002,trike48,E154,E167,605.14,16,363
run002,trike14,E162,E237,847.1599999999997,16,383
run002,trike8,E23,E26,284.02,16,416
run002,trike13,E162,E160,456.94,16,409
run002,trike60,E196,-E212,382.53,16,416
run002,trike64,E196,E154,1987.35,26,438
run002,trike57,E154,-E212,894.7200000000001,16,362
run002,trike24,E41,E246,1572.0199999999998,26,339
run002,trike33,E106,-E176,2348.05,31,328
run002,trike41,E74,E142,820.9199999999998,16,385
run002,trike29,E41,E119,1105.1599999999999,21,382
run002,trike23,E41,E6,741.92,16,402
run002,trike15,E57,E126,519.04,16,385
run002,trike18,E57,-E151,549.59,16,447
run002,trike28,E41,E198,1339.88,21,294
run002,trike43,E74,E133,832.2599999999999,16,448
run002,trike39,E97,E74,929.1600000000001,16,428
run002,trike38,E97,-E174,1382.08,21,325
run002,trike17,E57,-E3,1286.16,21,293
run002,trike27,E41,-E241,1873.8500000000001,26,225
run002,trike6,E23,E38,1647.27,26,350
run002,trike53,E154,E217,1199.39,21,477
run002,trike56,E154,E89,1108.25,21,464
run002,trike44,E74,E28,1862.8500000000001,26,305
run002,trike63,E196,E12,2119.1099999999997,31,386
run002,trike26,E41,E209,1493.4999999999998,21,419
run002,trike40,E74,E76,454.9000000000001,16,596
run002,trike4,E23,E201,2031.5400000000002,31,317
run002,trike59,E154,E145,701.4299999999998,16,557
run002,trike20,E41,E159,1100.4099999999999,21,434
run002,trike12,E162,-E232,1538.76,26,365
run002,trike1,E23,E194,1841.29,26,407
run002,trike2,E23,-E151,2208.93,31,282
run002,trike62,E196,E41,1680.88,26,347
run002,trike35,E97,E56,1770.0900000000001,26,332
run002,trike50,E154,E233,1054.35,21,427
run002,trike49,E154,E247,1324.58,21,456
run002,trike58,E154,-E247,1372.99,21,393
run002,trike30,E106,E39,1881.5499999999997,26,338
run002,trike36,E97,E26,1895.9600000000003,26,386
run002,trike52,E154,E23,1027.4,21,483
run002,trike61,E196,E47,1370.08,21,297
run002,trike21,E41,E214,1606.2099999999998,26,335
run002,trike11,E162,-E183,565.04,16,618
run002,trike46,E154,E14,1036.18,21,481
run002,trike25,E41,E57,968.8000000000001,16,514
run002,trike55,E154,E96,1566.6200000000001,26,442
run002,trike34,E106,E35,1829.7599999999998,26,388
run002,trike5,E23,E122,2490.8799999999997,31,343
run002,trike19,E57,E3,1245.1200000000001,21,408
run002,trike45,E154,E106,1315.9199999999998,21,537
run002,trike51,E154,E38,875.9499999999999,16,596
run002,trike7,E23,-E109,2360.95,31,492
run002,trike9,E23,E186,2385.65,31,434
run002,trike37,E97,E131,1899.4699999999998,26,560
run002,trike10,E162,E131,641.1999999999999,16,787
run002,trike32,E106,E184,2636.9300000000007,36,358
run002,trike29,E41,E43,275.92,16,862
run002,trike31,E106,-E239,2329.0800000000004,31,473
run002,trike13,E162,-E235,945.3399999999999,16,790
run002,trike18,E57,E65,315.7800000000001,16,881
run002,trike8,E23,E96,539.22,16,820
run002,trike40,E74,E52,680.5200000000001,16,822
run002,trike60,E196,E213,793.2399999999999,16,891
run002,trike0,E23,E82,2279.58,31,520
run002,trike23,E41,E106,527.62,16,866
run002,trike42,E74,E176,1559.6799999999998,26,654
run002,trike14,E162,E80,731.54,16,877
run002,trike63,E196,E191,1296.6899999999998,21,959
run002,trike2,E23,E22,2427.4400000000005,31,966
run002,trike2,E23,-E238,2457.6000000000004,31,970
run002,trike48,E154,E190,1658.4399999999998,26,971
run002,trike3,E23,E217,2344.03,31,730
run002,trike17,E57,E113,598.9100000000002,16,768
run002,trike64,E196,E177,835.59,16,869
run002,trike49,E154,E119,883.7499999999999,16,835
run002,trike44,E74,E126,1053.2399999999998,21,831
run002,trike48,E154,E146,704.98,16,975
run002,trike29,E41,E185,1278.2599999999998,21,873
run002,trike16,E57,-E229,1583.1599999999999,26,473
run002,trike22,E41,-E241,1873.8500000000001,26,682
run002,trike55,E154,E21,1176.1,21,982
run002,trike62,E196,-E153,1382.5899999999997,21,904
run002,trike1,E23,-E238,2457.6000000000004,31,1056
