run_id,trike_id,origin_edge,dest_edge,distance,price,tick
run002,trike10,E162,E213,770.5299999999999,50,340
run002,trike44,E74,E37,767.4499999999999,50,373
run002,trike41,E74,E78,564.0,50,337
run002,trike58,E154,E122,932.4399999999999,50,333
run002,trike13,E162,E216,754.7199999999998,50,358
run002,trike51,E154,E85,836.7699999999999,50,347
run002,trike62,E196,E209,498.21,50,417
run002,trike64,E196,E229,602.48,50,389
run002,trike53,E154,E151,781.6599999999999,50,341
run002,trike42,E74,E47,931.0799999999998,50,340
run002,trike14,E162,E113,498.74,50,462
run002,trike32,E106,E212,2257.05,120,345
run002,trike52,E154,E187,817.1499999999999,50,355
run002,trike25,E41,E81,876.04,50,301
run002,trike22,E41,E247,536.28,50,396
run002,trike43,E74,E150,825.3800000000001,50,359
run002,trike56,E154,E234,995.7099999999999,50,315
run002,trike40,E74,-E185,916.4099999999999,50,369
run002,trike48,E154,E186,821.2199999999998,50,392
run002,trike46,E154,E44,617.53,50,420
run002,trike57,E154,E239,1027.2700000000002,70,317
run002,trike12,E162,E122,837.1999999999999,50,400
run002,trike11,E162,-E109,678.3299999999999,50,399
run002,trike35,E97,E177,1921.1500000000003,100,397
run002,trike39,E97,E177,1921.1500000000003,100,345
run002,trike47,E154,-E183,687.3199999999999,50,444
run002,trike21,E41,E160,1084.01,70,367
run002,trike23,E41,E80,844.39,50,423
run002,trike29,E41,E134,1178.9099999999996,70,390
run002,trike17,E57,E184,667.5299999999999,50,415
run002,trike45,E154,-E239,1063.9500000000003,70,388
run002,trike63,E196,E242,887.1400000000001,50,421
run002,trike49,E154,E38,875.9499999999999,50,469
run002,trike59,E154,E43,730.16,50,498
run002,trike0,E23,E211,2255.109999999999,120,392
run002,trike26,E41,-E153,1042.96,70,499
run002,trike27,E41,-E184,1101.5399999999997,70,461
run002,trike41,E74,E43,1042.0499999999997,70,641
run002,trike24,E41,E67,770.5,50,493
run002,trike8,E23,E146,2263.4199999999996,120,300
run002,trike54,E154,E104,1305.61,70,389
run002,trike37,E97,E119,1883.99,100,363
run002,trike28,E41,-E174,1326.4699999999998,70,340
run002,trike61,E196,E48,1343.4300000000003,70,481
run002,trike14,E162,E12,1672.16,100,472
run002,trike50,E154,E235,1346.0000000000002,70,503
run002,trike20,E41,E174,1718.0399999999995,100,416
run002,trike4,E23,E170,2415.209999999999,120,296
run002,trike44,E74,E119,954.8299999999998,50,638
run002,trike38,E97,E109,1723.93,100,481
run002,trike5,E23,E45,1959.77,100,444
run002,trike7,E23,E69,2325.1,120,318
run002,trike34,E106,E55,2291.799999999999,120,380
run002,trike55,E154,-E229,1207.4700000000003,70,621
run002,trike46,E154,-E155,167.88,50,785
run002,trike60,E196,E247,1619.2599999999998,100,568
run002,trike57,E154,E157,254.47,50,798
run002,trike16,E57,-E175,1133.02,70,416
run002,trike1,E23,E211,2255.109999999999,120,527
run002,trike15,E57,E237,1200.0700000000002,70,423
run002,trike30,E106,E113,2388.3000000000006,120,345
run002,trike12,E162,-E186,802.4599999999998,50,706
run002,trike6,E23,E113,2267.81,120,441
run002,trike54,E154,E193,578.82,50,777
run002,trike3,E23,E66,2209.2400000000002,120,465
run002,trike31,E106,E150,2435.1300000000006,120,353
run002,trike46,E154,E136,819.7099999999999,50,789
run002,trike57,E154,E203,690.97,50,802
run002,trike36,E97,E85,1837.1200000000003,100,557
run002,trike13,E162,E124,706.1999999999999,50,787
run002,trike45,E154,-E155,167.88,50,888
run002,trike19,E57,E28,1863.1,100,387
run002,trike9,E23,E208,2005.5400000000002,120,656
run002,trike23,E41,E24,1645.73,100,866
run002,trike2,E23,E130,2492.3299999999995,120,442
run002,trike43,E74,E104,1283.4399999999998,70,732
run002,trike60,E196,E193,674.4300000000001,50,946
run002,trike33,E106,E184,2636.9300000000007,150,447
run002,trike63,E196,E157,1119.87,70,824
run002,trike11,E162,E123,597.4,50,877
run002,trike62,E196,E151,1259.1499999999999,70,800
run002,trike10,E162,E236,918.4999999999999,50,884
run002,trike17,E57,E69,279.6,50,981
run002,trike25,E41,E234,1139.1,70,769
run002,trike26,E41,E113,928.8799999999999,50,864
run002,trike59,E154,E45,492.68,50,958
run002,trike42,E74,-E212,1270.16,70,820
run002,trike24,E41,E190,870.1400000000001,50,867
run002,trike18,E57,E100,2139.8599999999997,120,353
run002,trike61,E196,-E216,859.2099999999999,50,980
run002,trike58,E154,E232,1068.96,70,873
run002,trike49,E154,E118,906.9999999999998,50,868
run002,trike22,E41,E194,1199.9299999999998,70,802
run002,trike45,E154,-E3,922.98,50,892
run002,trike53,E154,-E3,922.98,50,871
