run_id,trike_id,origin_edge,dest_edge,distance,price,tick
run002,trike61,E196,E193,674.4300000000001,50,256
run002,trike63,E196,E227,1303.1399999999999,70,325
run002,trike41,E74,E39,829.4899999999999,50,331
run002,trike24,E41,E21,1690.5699999999997,100,357
run002,trike47,E154,-E183,687.3199999999999,50,289
run002,trike22,E41,E115,608.2600000000001,50,375
run002,trike54,E154,E212,991.92,50,365
run002,trike56,E154,E227,437.74,50,427
run002,trike27,E41,E24,1645.73,100,423
run002,trike53,E154,E142,751.74,50,350
run002,trike50,E154,E68,484.85,50,406
run002,trike55,E154,E152,730.8599999999998,50,309
run002,trike48,E154,E80,700.9999999999999,50,323
run002,trike49,E154,E115,464.87,50,446
run002,trike56,E154,E62,627.93,50,431
run002,trike44,E74,E66,719.9799999999999,50,367
run002,trike35,E97,-E244,1292.72,70,477
run002,trike26,E41,E66,870.31,50,360
run002,trike35,E97,E27,1989.2400000000002,100,481
run002,trike46,E154,E58,709.47,50,315
run002,trike51,E154,-E234,1062.42,70,349
run002,trike45,E154,E120,831.75,50,428
run002,trike15,E57,E160,626.86,50,354
run002,trike57,E154,E208,860.9000000000001,50,378
run002,trike16,E57,E160,626.86,50,359
run002,trike14,E162,E77,984.56,50,434
run002,trike21,E41,E3,428.94000000000005,50,511
run002,trike25,E41,E193,1104.59,70,343
run002,trike58,E154,E195,717.5,50,450
run002,trike64,E196,E77,1431.51,70,391
run002,trike5,E23,E103,1120.3,70,393
run002,trike60,E196,-E184,1132.0900000000001,70,347
run002,trike31,E106,E204,2131.13,120,443
run002,trike36,E97,E80,1623.22,100,312
run002,trike29,E41,E146,924.4899999999999,50,410
run002,trike20,E41,E165,910.32,50,410
run002,trike52,E154,E104,1305.61,70,361
run002,trike41,E74,E55,682.0500000000002,50,549
run002,trike37,E97,-E186,1751.7700000000002,100,297
run002,trike0,E23,E154,1472.14,70,342
run002,trike11,E162,E23,693.75,50,438
run002,trike43,E74,E216,1452.5099999999995,70,360
run002,trike40,E74,E191,806.7300000000001,50,461
run002,trike23,E41,E194,1199.9299999999998,70,331
run002,trike13,E162,E76,957.52,50,436
run002,trike62,E196,E61,1057.25,70,403
run002,trike4,E23,E235,2490.6400000000003,120,280
run002,trike2,E23,E205,2141.67,120,324
run002,trike21,E41,E12,679.7500000000001,50,521
run002,trike7,E23,E79,2122.94,120,288
run002,trike12,E162,E15,1441.41,70,396
run002,trike39,E97,E140,1968.33,100,393
run002,trike59,E154,E229,1114.67,70,524
run002,trike18,E57,E12,1589.71,100,443
run002,trike42,E74,-E235,1643.1299999999997,100,441
run002,trike1,E23,-E236,2430.05,120,383
run002,trike33,E106,E232,1847.0999999999997,100,360
run002,trike38,E97,E233,1976.5700000000004,100,349
run002,trike22,E41,-E247,584.6899999999999,50,712
run002,trike17,E57,E105,1318.72,70,434
run002,trike30,E106,E116,1761.0100000000002,100,451
run002,trike10,E162,E96,1232.97,70,539
run002,trike21,E41,-E153,1042.96,70,751
run002,trike0,E23,E239,2171.9100000000003,120,820
run002,trike8,E23,E82,2279.58,120,431
run002,trike52,E154,E13,1072.2900000000002,70,703
run002,trike13,E162,E207,649.1099999999999,50,809
run002,trike32,E106,E23,2292.53,120,419
run002,trike34,E106,E60,2446.2499999999995,120,403
run002,trike62,E196,E198,301.92,50,869
run002,trike19,E57,E199,1310.8799999999999,70,415
run002,trike56,E154,E75,361.78000000000003,50,878
run002,trike54,E154,E138,779.8399999999999,50,803
run002,trike3,E23,E184,2516.44,150,430
run002,trike57,E154,E68,484.85,50,889
run002,trike50,E154,E54,638.1100000000001,50,864
run002,trike44,E74,E165,759.99,50,825
run002,trike9,E23,E184,2516.44,150,430
run002,trike41,E74,E56,840.9299999999998,50,820
run002,trike55,E154,E141,716.87,50,885
run002,trike40,E74,E54,631.1700000000002,50,912
run002,trike28,E41,-E177,1711.4899999999998,100,615
run002,trike20,E41,E183,1295.8599999999997,70,779
run002,trike49,E154,-E213,809.4800000000001,50,875
run002,trike46,E154,E77,488.88,50,972
run002,trike59,E154,E166,466.30000000000007,50,976
run002,trike35,E97,E203,1275.5100000000002,70,854
run002,trike61,E196,-E3,1815.5600000000002,100,710
run002,trike48,E154,E203,690.97,50,967
run002,trike63,E196,E155,1116.1299999999999,70,890
