run_id,trike_id,origin_edge,dest_edge,distance,price,tick
run002,trike24,E41,E21,1690.5699999999997,26,287
run002,trike45,E154,E157,254.47,16,297
run002,trike27,E41,E232,522.1800000000002,16,337
run002,trike13,E162,E237,847.1599999999997,16,336
run002,trike10,E162,E166,344.02,16,379
run002,trike48,E154,E6,613.76,16,323
run002,trike10,E162,E149,795.03,16,389
run002,trike11,E162,E153,491.76,16,393
run002,trike18,E57,E141,495.88000000000017,16,331
run002,trike39,E97,E209,1563.5700000000002,26,271
run002,trike63,E196,E149,1241.9799999999998,21,453
run002,trike16,E57,E153,605.7000000000003,16,299
run002,trike44,E74,-E212,1270.16,21,299
run002,trike25,E41,-E151,869.9999999999999,16,317
run002,trike51,E154,E136,819.7099999999999,16,434
run002,trike42,E74,E134,1028.58,21,366
run002,trike27,E41,E58,837.63,16,347
run002,trike58,E154,E232,1068.96,21,383
run002,trike45,E154,E37,789.62,16,301
run002,trike59,E154,E167,605.14,16,452
run002,trike14,E162,E24,786.3100000000001,16,392
run002,trike56,E154,E44,617.53,16,461
run002,trike53,E154,E195,717.5,16,433
run002,trike17,E57,E136,501.47,16,459
run002,trike19,E57,E131,436.11,16,481
run002,trike54,E154,-E229,1207.4700000000003,21,317
run002,trike57,E154,-E238,1312.9599999999998,21,315
run002,trike21,E41,E78,714.33,16,423
run002,trike40,E74,-E212,1270.16,21,358
run002,trike29,E41,E151,925.05,16,406
run002,trike2,E23,E105,1593.3700000000003,26,336
run002,trike43,E74,E214,1455.8799999999997,21,362
run002,trike60,E196,E68,1427.48,21,412
run002,trike11,E162,-E244,1318.4,21,402
run002,trike1,E23,E237,2325.4500000000003,31,316
run002,trike9,E23,E237,2325.4500000000003,31,361
run002,trike15,E57,E194,742.78,16,400
run002,trike20,E41,E170,1076.28,21,457
run002,trike12,E162,E37,1235.25,21,387
run002,trike62,E196,E37,1682.2,26,389
run002,trike6,E23,E230,1681.33,26,316
run002,trike23,E41,E147,785.66,16,506
run002,trike36,E97,E66,1649.14,26,377
run002,trike28,E41,E159,1100.4099999999999,21,441
run002,trike37,E97,E150,1754.5399999999995,26,323
run002,trike49,E154,E130,658.91,16,595
run002,trike8,E23,E187,2299.47,31,294
run002,trike47,E154,E241,1306.19,21,447
run002,trike61,E196,E155,1116.1299999999999,21,507
run002,trike38,E97,E242,1983.8700000000003,26,369
run002,trike52,E154,E27,1404.7,21,416
run002,trike22,E41,E189,1760.9199999999998,26,379
run002,trike50,E154,-E3,922.98,16,517
run002,trike41,E74,E213,1468.3199999999995,21,490
run002,trike34,E106,-E152,2578.0300000000007,36,315
run002,trike64,E196,E15,1888.3600000000001,26,486
run002,trike7,E23,E165,2249.25,31,341
run002,trike26,E41,E126,1203.5699999999997,21,479
run002,trike5,E23,E126,2542.4999999999995,36,302
run002,trike32,E106,E142,2430.6700000000005,31,315
run002,trike0,E23,-E155,1640.0200000000002,26,528
run002,trike46,E154,E101,1962.68,26,393
run002,trike10,E162,E53,803.78,16,697
run002,trike13,E162,E159,483.64,16,787
run002,trike31,E106,E153,2395.0900000000006,31,400
run002,trike35,E97,-E184,1880.3700000000001,26,412
run002,trike4,E23,E48,2394.66,31,417
run002,trike63,E196,E212,884.2599999999999,16,801
run002,trike45,E154,-E184,811.8799999999999,16,780
run002,trike56,E154,E213,1104.18,21,778
run002,trike30,E106,-E235,2544.12,36,440
run002,trike3,E23,E214,2236.38,31,617
run002,trike38,E97,E192,1101.0200000000002,21,764
run002,trike46,E154,E150,449.94000000000005,16,891
run002,trike33,E106,E110,2418.0600000000004,31,452
run002,trike29,E41,E110,958.6399999999999,16,775
run002,trike21,E41,-E186,972.9399999999999,16,773
run002,trike27,E41,E187,960.54,16,771
run002,trike57,E154,E207,982.7599999999999,16,895
run002,trike55,E154,-E242,1442.0600000000002,21,673
run002,trike12,E162,E66,757.4599999999999,16,885
run002,trike10,E162,E170,459.51,16,977
run002,trike43,E74,E63,347.56,16,1001
run002,trike17,E57,-E174,641.94,16,794
run002,trike18,E57,E8,893.8699999999999,16,791
run002,trike39,E97,E53,1531.1599999999999,26,769
run002,trike15,E57,E186,410.3100000000001,16,983
run002,trike0,E23,E0,621.76,16,1000
