run_id,trike_id,origin_edge,dest_edge,distance,price,tick
run002,trike21,E41,E15,449.00000000000006,16,250
run002,trike48,E154,-E155,167.88,16,322
run002,trike59,E154,-E175,1075.7,21,252
run002,trike14,E162,E159,483.64,16,260
run002,trike18,E57,E60,520.72,16,335
run002,trike4,E23,-E240,226.10999999999999,16,344
run002,trike12,E162,E153,491.76,16,353
run002,trike12,E162,E165,802.9999999999999,16,363
run002,trike21,E41,E119,1105.1599999999999,21,260
run002,trike46,E154,-E151,645.3000000000001,16,351
run002,trike63,E196,E200,693.7599999999999,16,320
run002,trike44,E74,-E187,959.4699999999998,16,295
run002,trike41,E74,E170,925.9499999999999,16,272
run002,trike28,E41,E6,741.92,16,358
run002,trike17,E57,E139,439.97,16,340
run002,trike11,E162,E189,912.8,16,341
run002,trike48,E154,E198,814.1100000000001,16,326
run002,trike24,E41,E246,1572.0199999999998,26,374
run002,trike38,E97,E211,1695.0100000000002,26,259
run002,trike60,E196,-E175,574.68,16,333
run002,trike53,E154,E184,683.0199999999999,16,370
run002,trike25,E41,-E153,1042.96,21,360
run002,trike58,E154,E62,627.93,16,387
run002,trike29,E41,E154,866.0200000000001,16,330
run002,trike22,E41,E118,1132.4999999999998,21,343
run002,trike47,E154,E159,605.9200000000001,16,424
run002,trike54,E154,-E183,687.3199999999999,16,403
run002,trike49,E154,E202,973.19,16,373
run002,trike39,E97,E38,1087.17,21,390
run002,trike57,E154,E44,617.53,16,418
run002,trike10,E162,E68,980.53,16,398
run002,trike42,E74,E183,1145.5299999999995,21,344
run002,trike1,E23,E244,568.65,16,433
run002,trike2,E23,E247,1104.05,21,343
run002,trike35,E97,E161,1155.0100000000002,21,402
run002,trike34,E106,E174,2468.7000000000003,31,419
run002,trike13,E162,E45,938.3100000000001,16,431
run002,trike55,E154,E88,983.4499999999999,16,500
run002,trike19,E57,E138,414.68,16,517
run002,trike64,E196,E110,1090.8400000000001,21,413
run002,trike62,E196,E66,1204.41,21,439
run002,trike43,E74,E57,818.47,16,539
run002,trike7,E23,E214,2236.38,31,336
run002,trike27,E41,-E237,1732.0399999999997,26,584
run002,trike18,E57,E194,742.78,16,343
run002,trike37,E97,E153,1714.4999999999998,26,351
run002,trike52,E154,E167,605.14,16,603
run002,trike45,E154,E146,704.98,16,632
run002,trike61,E196,E120,1183.4600000000003,21,489
run002,trike36,E97,-E239,1648.4900000000005,26,483
run002,trike20,E41,E235,1860.4699999999998,26,368
run002,trike0,E23,-E236,2430.05,31,396
run002,trike56,E154,-E244,1652.0500000000002,26,425
run002,trike3,E23,E13,1729.9399999999998,26,429
run002,trike26,E41,E175,1508.6,26,409
run002,trike8,E23,E59,2373.0300000000007,31,363
run002,trike4,E23,E146,2263.4199999999996,31,353
run002,trike16,E57,E38,1239.13,21,433
run002,trike40,E74,E23,1402.8400000000001,21,619
run002,trike5,E23,E174,2348.2100000000005,31,504
run002,trike6,E23,E159,2439.3399999999992,31,344
run002,trike9,E23,E79,2122.94,31,450
run002,trike29,E41,E110,958.6399999999999,16,713
run002,trike57,E154,E175,979.67,16,788
run002,trike7,E23,E244,568.65,16,786
run002,trike23,E41,E236,1766.62,26,546
run002,trike32,E106,E193,1843.95,26,512
run002,trike63,E196,E124,1153.15,21,710
run002,trike30,E106,E189,2511.58,36,451
run002,trike11,E162,E209,645.38,16,877
run002,trike51,E154,E235,1346.0000000000002,21,650
run002,trike33,E106,E73,2576.5300000000007,36,402
run002,trike10,E162,E109,827.6,16,719
run002,trike28,E41,E56,991.2599999999999,16,774
run002,trike21,E41,E136,1185.9999999999995,21,777
run002,trike15,E57,E240,1578.08,26,425
run002,trike60,E196,E26,799.23,16,801
run002,trike50,E154,-E246,1992.99,26,612
run002,trike48,E154,E91,1246.7700000000002,21,802
run002,trike0,E23,E245,726.17,16,892
run002,trike22,E41,E61,706.1100000000001,16,857
run002,trike64,E196,E208,786.1,16,980
run002,trike14,E162,E134,690.3399999999999,16,967
run002,trike44,E74,E122,1001.6199999999998,21,914
run002,trike56,E154,E161,570.47,16,963
run002,trike31,E106,E165,2369.7400000000002,31,533
run002,trike39,E97,E43,920.25,16,875
run002,trike2,E23,E116,1640.5200000000002,26,823
run002,trike25,E41,E91,1761.2399999999998,26,682
run002,trike58,E154,-E107,1007.5899999999998,21,877
