run_id,trike_id,origin_edge,dest_edge,distance,price,tick
run002,trike14,E162,E113,498.74,50,306
run002,trike61,E196,E197,175.67000000000002,50,328
run002,trike8,E23,-E240,226.10999999999999,50,330
run002,trike15,E57,E119,314.0100000000001,50,341
run002,trike59,E154,E192,516.48,50,345
run002,trike12,E162,-E174,463.89,50,320
run002,trike53,E154,E185,783.7699999999999,50,281
run002,trike48,E154,-E109,800.6099999999999,50,263
run002,trike56,E154,E7,563.21,50,321
run002,trike23,E41,E134,1178.9099999999996,70,268
run002,trike25,E41,E85,1058.29,70,276
run002,trike59,E154,E12,1226.5300000000002,70,350
run002,trike51,E154,E213,1104.18,70,340
run002,trike11,E162,E209,645.38,50,401
run002,trike18,E57,-E187,153.24,50,429
run002,trike57,E154,E51,747.8699999999999,50,381
run002,trike55,E154,E152,730.8599999999998,50,368
run002,trike31,E106,-E177,2462.15,120,356
run002,trike38,E97,E154,912.0400000000001,50,322
run002,trike63,E196,E213,793.2399999999999,50,461
run002,trike52,E154,E141,716.87,50,402
run002,trike50,E154,E58,709.47,50,298
run002,trike29,E41,-E187,1109.8,70,349
run002,trike49,E154,E203,690.97,50,405
run002,trike41,E74,E13,1050.1200000000001,70,515
run002,trike45,E154,E236,1252.1500000000003,70,316
run002,trike62,E196,E68,1427.48,70,324
run002,trike20,E41,-E153,1042.96,70,392
run002,trike19,E57,-E153,1049.5800000000002,70,360
run002,trike34,E106,E89,2373.3800000000006,120,432
run002,trike54,E154,E110,739.13,50,470
run002,trike46,E154,E113,593.98,50,547
run002,trike22,E41,E133,982.5899999999999,50,448
run002,trike27,E41,-E109,1022.0199999999999,70,407
run002,trike15,E57,E148,673.7400000000002,50,349
run002,trike14,E162,E47,941.72,50,316
run002,trike58,E154,E88,983.4499999999999,50,473
run002,trike10,E162,E51,778.41,50,472
run002,trike42,E74,-E235,1643.1299999999997,100,326
run002,trike13,E162,E6,1051.0899999999997,70,443
run002,trike39,E97,-E237,1802.1100000000001,100,364
run002,trike24,E41,E174,1718.0399999999995,100,332
run002,trike44,E74,E2,967.6099999999998,50,477
run002,trike8,E23,E213,2248.82,120,338
run002,trike21,E41,E138,1099.2099999999996,70,441
run002,trike35,E97,E151,1703.8799999999999,100,400
run002,trike26,E41,E211,1639.4,100,332
run002,trike33,E106,E227,1687.66,100,380
run002,trike40,E74,-E187,959.4699999999998,50,549
run002,trike32,E106,E115,2067.68,120,251
run002,trike30,E106,-E3,1794.8999999999999,100,357
run002,trike4,E23,E115,1947.1899999999998,100,341
run002,trike37,E97,E6,1520.75,100,484
run002,trike9,E23,E35,1709.2699999999998,100,451
run002,trike3,E23,E67,2109.43,120,336
run002,trike16,E57,E116,873.2300000000002,50,463
run002,trike6,E23,E136,2524.93,150,372
run002,trike17,E57,-E107,1370.77,70,464
run002,trike11,E162,E85,737.08,50,700
run002,trike0,E23,E47,2420.34,120,338
run002,trike60,E196,E47,1370.08,70,325
run002,trike28,E41,E176,1710.01,100,468
run002,trike64,E196,-E234,1494.48,70,330
run002,trike43,E74,E242,1774.7700000000002,100,483
run002,trike7,E23,E60,2325.7599999999998,120,367
run002,trike61,E196,E75,1399.6399999999999,70,620
run002,trike1,E23,-E176,2227.5600000000004,120,538
run002,trike2,E23,E162,2198.35,120,424
run002,trike56,E154,-E216,1366.9899999999998,70,793
run002,trike51,E154,E51,747.8699999999999,50,796
run002,trike47,E154,E189,1246.4500000000003,70,650
run002,trike14,E162,-E211,658.4999999999999,50,877
run002,trike12,E162,E48,896.4799999999998,50,697
run002,trike20,E41,E67,770.5,50,771
run002,trike5,E23,E121,2427.8799999999997,120,535
run002,trike36,E97,E135,1724.52,100,639
run002,trike10,E162,E118,807.31,50,787
run002,trike29,E41,E105,167.24,50,949
run002,trike8,E23,E39,1761.0599999999997,100,768
run002,trike49,E154,E227,437.74,50,979
run002,trike62,E196,E88,726.8199999999999,50,869
run002,trike25,E41,E122,1151.95,70,857
run002,trike39,E97,E205,1581.5700000000002,100,850
run002,trike55,E154,E93,1095.19,70,865
run002,trike22,E41,E43,275.92,50,1037
run002,trike18,E57,E96,1942.31,100,437
run002,trike53,E154,-E216,1366.9899999999998,70,961
run002,trike52,E154,E163,328.03000000000003,50,1047
run002,trike57,E154,E105,955.5399999999998,50,873
run002,trike59,E154,E238,1267.4999999999998,70,889
run002,trike45,E154,-E176,1082.92,70,994
run002,trike63,E196,E120,1183.4600000000003,70,918
run002,trike13,E162,E63,807.0599999999998,50,968
