run_id,trike_id,origin_edge,dest_edge,distance,price,tick
run002,trike57,E154,E155,633.11,50,320
run002,trike17,E57,E73,197.24,50,360
run002,trike45,E154,E162,333.65000000000003,50,364
run002,trike51,E154,E77,488.88,50,344
run002,trike40,E74,E6,591.5899999999999,50,351
run002,trike45,E154,E76,461.84000000000003,50,368
run002,trike56,E154,E228,600.51,50,354
run002,trike14,E162,E195,383.85,50,367
run002,trike41,E74,E125,840.5799999999999,50,402
run002,trike25,E41,E203,1205.4399999999998,70,285
run002,trike59,E154,E88,983.4499999999999,50,362
run002,trike21,E41,E101,1583.3899999999999,100,373
run002,trike15,E57,E118,286.81000000000006,50,444
run002,trike22,E41,-E246,1613.6999999999998,100,361
run002,trike20,E41,-E237,1732.0399999999997,100,451
run002,trike34,E106,-E216,2632.1200000000003,150,333
run002,trike29,E41,E66,870.31,50,347
run002,trike24,E41,-E245,1418.07,70,321
run002,trike52,E154,E62,627.93,50,441
run002,trike23,E41,E24,1645.73,100,472
run002,trike58,E154,E136,819.7099999999999,50,408
run002,trike46,E154,E202,973.19,50,388
run002,trike53,E154,E61,562.72,50,415
run002,trike47,E154,E15,995.7800000000001,50,366
run002,trike26,E41,E55,832.3800000000002,50,466
run002,trike62,E196,E61,1057.25,70,383
run002,trike61,E196,E124,1153.15,70,390
run002,trike49,E154,E198,814.1100000000001,50,417
run002,trike44,E74,E75,354.84000000000003,50,527
run002,trike54,E154,E186,821.2199999999998,50,454
run002,trike27,E41,-E213,1335.25,70,328
run002,trike43,E74,E54,631.1700000000002,50,524
run002,trike36,E97,E59,1812.93,100,249
run002,trike10,E162,E154,2099.9500000000003,120,567
run002,trike50,E154,E247,1324.58,70,323
run002,trike19,E57,E87,638.6500000000001,50,373
run002,trike1,E23,E43,1480.35,70,341
run002,trike63,E196,E57,1331.63,70,332
run002,trike28,E41,E93,1238.58,70,419
run002,trike60,E196,E63,1254.0100000000002,70,327
run002,trike2,E23,E227,1567.17,100,372
run002,trike13,E162,E246,1617.6599999999999,100,283
run002,trike57,E154,E242,1399.3300000000002,70,324
run002,trike55,E154,E195,717.5,50,506
run002,trike5,E23,E235,2490.6400000000003,120,293
run002,trike37,E97,-E176,1667.46,100,408
run002,trike39,E97,E237,1765.3500000000001,100,442
run002,trike38,E97,E177,1921.1500000000003,100,449
run002,trike3,E23,E197,1832.5000000000002,100,331
run002,trike64,E196,-E177,696.0,50,489
run002,trike17,E57,E39,1214.84,70,368
run002,trike12,E162,E93,1098.89,70,447
run002,trike7,E23,E65,2273.0699999999997,120,312
run002,trike6,E23,E75,1844.1,100,316
run002,trike30,E106,-E3,1794.8999999999999,100,347
run002,trike26,E41,E37,917.78,50,677
run002,trike48,E154,-E242,1442.0600000000002,70,418
run002,trike10,E162,-E229,873.8199999999999,50,577
run002,trike0,E23,E232,1726.6099999999997,100,435
run002,trike33,E106,E51,2350.6800000000003,120,257
run002,trike41,E74,E127,948.5699999999998,50,616
run002,trike15,E57,E3,1245.1200000000001,70,455
run002,trike18,E57,E26,1687.11,100,315
run002,trike42,E74,E199,1639.2199999999993,100,485
run002,trike8,E23,E138,2438.14,120,374
run002,trike3,E23,E245,726.17,50,730
run002,trike25,E41,E240,1728.16,100,772
run002,trike16,E57,E13,1435.47,70,492
run002,trike9,E23,-E152,2457.5400000000004,120,490
run002,trike40,E74,E162,709.09,50,735
run002,trike26,E41,E81,876.04,50,681
run002,trike11,E162,-E3,1368.6100000000001,70,574
run002,trike50,E154,E184,683.0199999999999,50,753
run002,trike57,E154,E141,716.87,50,799
run002,trike56,E154,E130,658.91,50,793
run002,trike32,E106,E156,2172.78,120,482
run002,trike4,E23,E167,2438.5599999999995,120,424
run002,trike51,E154,E119,883.7499999999999,50,786
run002,trike49,E154,E136,819.7099999999999,50,887
run002,trike53,E154,E174,1203.57,70,867
run002,trike19,E57,-E184,417.01,50,881
run002,trike45,E154,E189,1246.4500000000003,70,791
run002,trike61,E196,-E185,1140.3600000000001,70,816
run002,trike5,E23,E247,1104.05,70,802
run002,trike24,E41,-E3,469.9800000000001,50,986
run002,trike35,E97,E2,1896.7700000000002,100,623
run002,trike31,E106,E2,2577.3600000000006,150,496
run002,trike52,E154,E151,781.6599999999999,50,870
run002,trike27,E41,E12,679.7500000000001,50,864
run002,trike44,E74,E190,1636.2699999999998,100,738
run002,trike21,E41,E124,891.16,50,982
run002,trike62,E196,E246,1439.1199999999997,70,779
run002,trike43,E74,E209,1343.1699999999996,70,820
