run_id,trike_id,origin_edge,dest_edge,distance,price,tick
run002,trike43,E74,E109,794.7699999999999,16,245
run002,trike58,E154,E78,570.9399999999999,16,262
run002,trike24,E41,E229,1640.44,26,332
run002,trike41,E74,E115,457.93000000000006,16,334
run002,trike50,E154,E190,1658.4399999999998,26,383
run002,trike42,E74,E136,1035.6699999999998,21,301
run002,trike11,E162,E78,601.48,16,340
run002,trike54,E154,E15,995.7800000000001,16,292
run002,trike63,E196,E162,1199.05,21,427
run002,trike53,E154,E165,384.55000000000007,16,440
run002,trike48,E154,E113,593.98,16,431
run002,trike49,E154,E113,593.98,16,408
run002,trike28,E41,E162,859.4200000000001,16,322
run002,trike56,E154,E69,842.7799999999999,16,357
run002,trike26,E41,E141,936.3799999999999,16,384
run002,trike59,E154,E234,995.7099999999999,16,372
run002,trike40,E74,E233,1047.4099999999999,21,354
run002,trike44,E74,E47,931.0799999999998,16,417
run002,trike10,E162,-E176,749.2699999999999,16,460
run002,trike55,E154,E213,1104.18,21,405
run002,trike61,E196,-E242,929.87,16,379
run002,trike35,E97,E192,1101.0200000000002,21,359
run002,trike36,E97,E161,1155.0100000000002,21,348
run002,trike51,E154,-E212,894.7200000000001,16,403
run002,trike13,E162,E6,1051.0899999999997,21,419
run002,trike8,E23,E88,2128.0899999999997,31,311
run002,trike53,E154,E152,730.8599999999998,16,444
run002,trike50,E154,E81,732.6499999999999,16,387
run002,trike29,E41,-E151,869.9999999999999,16,426
run002,trike47,E154,E103,1429.26,21,334
run002,trike60,E196,E167,929.81,16,404
run002,trike37,E97,E62,1534.92,26,345
run002,trike20,E41,E96,1081.4599999999998,21,389
run002,trike21,E41,E95,1184.4499999999998,21,473
run002,trike64,E196,-E152,944.55,16,484
run002,trike57,E154,E38,875.9499999999999,16,385
run002,trike52,E154,E236,1252.1500000000003,21,387
run002,trike45,E154,E59,890.7099999999997,16,497
run002,trike62,E196,E82,1217.1200000000003,21,424
run002,trike30,E106,E107,1589.24,26,407
run002,trike33,E106,E43,1600.84,26,378
run002,trike14,E162,E185,684.08,16,575
run002,trike9,E23,-E107,1514.0800000000002,26,433
run002,trike17,E57,-E174,641.94,16,490
run002,trike0,E23,E8,1979.02,26,395
run002,trike39,E97,E138,1878.04,26,345
run002,trike5,E23,E68,1967.1699999999998,26,345
run002,trike46,E154,-E246,1992.99,26,355
run002,trike25,E41,E237,1695.2799999999997,26,328
run002,trike23,E41,E91,1761.2399999999998,26,321
run002,trike3,E23,E192,1661.1200000000001,26,444
run002,trike7,E23,E204,2010.64,31,417
run002,trike12,E162,E247,1770.2100000000003,26,385
run002,trike6,E23,E136,2524.93,36,366
run002,trike27,E41,E131,1120.6399999999994,21,635
run002,trike41,E74,E47,931.0799999999998,16,641
run002,trike4,E23,E54,2120.4299999999994,31,440
run002,trike22,E41,E237,1695.2799999999997,26,397
run002,trike1,E23,E152,2213.18,31,420
run002,trike16,E57,E247,1687.76,26,456
run002,trike15,E57,E209,1034.45,21,534
run002,trike58,E154,E204,866.0,16,787
run002,trike61,E196,E61,1057.25,21,753
run002,trike48,E154,E155,633.11,16,883
run002,trike63,E196,E126,1031.7,21,715
run002,trike54,E154,E63,369.73,16,886
run002,trike34,E106,E159,2559.83,36,402
run002,trike28,E41,E147,785.66,16,772
run002,trike30,E106,E207,2247.89,31,881
run002,trike38,E97,E70,2006.0700000000004,31,504
run002,trike11,E162,E42,1338.99,21,697
run002,trike2,E23,E233,2536.6699999999996,36,411
run002,trike42,E74,E165,759.99,16,820
run002,trike32,E106,E135,2405.11,31,459
run002,trike40,E74,E56,840.9299999999998,16,824
run002,trike31,E106,E81,2335.4600000000005,31,435
run002,trike47,E154,-E151,645.3000000000001,16,889
run002,trike49,E154,E120,831.75,16,880
run002,trike13,E162,-E183,565.04,16,877
run002,trike19,E57,E97,1963.1899999999998,26,353
run002,trike48,E154,E79,640.6199999999999,16,887
run002,trike18,E57,E245,2129.2599999999998,31,365
run002,trike3,E23,-E242,414.66,16,966
run002,trike43,E74,-E240,1628.9500000000003,26,730
run002,trike17,E57,E127,414.37,16,1000
run002,trike55,E154,E38,875.9499999999999,16,888
run002,trike10,E162,E63,807.0599999999998,16,968
